face_match_score,liveness_score,document_quality_score,ocr_confidence,entity_mismatch_count,location_anomaly_score,behavior_score,risk_score
0.7067230052083389,0.39970172175237817,0.35941626917344066,0.47397787464919816,2,0.5323602348613149,0.5171208881133305,0.5801521967577618
0.8971684721501743,0.7025382596783711,0.9019760373235857,0.5218598352370969,1,0.30336428221417044,0.7636104796141586,0.1713894069068751
0.8429376615192916,0.9947254250990508,0.7909785205812532,0.8661784264441788,1,0.39283907648140237,0.4473324266661878,0.11597546873333264
0.3492560471088287,0.6956552708644408,0.2109964432090762,0.9128420552771275,0,0.1796512179553419,0.7898646210355388,0.37494026695412536
0.9140471987919823,0.6020050756330224,0.3987010082958402,0.5117264222230288,2,0.5780721020124125,0.6183463070454575,0.43036232528215135
0.6314737935325205,0.7575854592153215,0.3715251863945317,0.9010886848712016,3,0.9579793532488906,0.11309973942382245,0.602772296963344
0.84595212413125,0.5186850510553463,0.4166450624295781,0.9000616561588537,1,0.503072600271609,0.15633143839283858,0.3686088010380176
0.9168730399387945,0.1541281083407067,0.39804781622390917,0.8352556652694114,0,0.08291458139448116,0.4370337254497708,0.30778661738663793
0.4544027799774911,0.6060671342901188,0.2500210365942766,0.40268657981062705,0,0.6200013334774084,0.3968893930890396,0.5218457431513496
0.2880415396221414,0.9618627560548422,0.5671524132774564,0.7832259928305103,3,0.34022299445125703,0.7435442696372946,0.5064893871635838
0.3823481300335534,0.2577726481218937,0.7861867798289321,0.961516845206398,0,0.8559251895912978,0.5807371397973519,0.4717907185710682
0.5416862309010051,0.7210044017385991,0.6853853797739491,0.7777783351370099,1,0.4346781483164702,0.3881330810022493,0.3526579607626374
0.8544118127379945,0.2808403197931508,0.7382973348784638,0.5321317943754837,0,0.1928396089422456,0.17076028345038563,0.29880062986734396
0.8885844666050748,0.5822449160257731,0.2649193428289913,0.6504055222015819,2,0.19110562269114495,0.22683710232549514,0.4265548569008607
0.20556170442495258,0.18700880468204767,0.9611925681414297,0.7520075303457374,2,0.7687641807211604,0.575501018469059,0.6832013711440225
0.6085978420620526,0.5053338426323667,0.87079346707442,0.6573992861099525,1,0.2655875983073599,0.42343880489979246,0.3409006768575036
0.5339288025190232,0.7805469960057214,0.8440722547965303,0.38396705921167884,2,0.767233394159223,0.5149275088606721,0.47331629162047856
0.3776862483765842,0.41281437181508385,0.858387044033414,0.5184448312564145,3,0.20588731076659939,0.17067743530223367,0.6313533475467703
0.29589229386694627,0.6984205520384962,0.946168406506209,0.8616772213875428,0,0.3216863687013094,0.6629062523445658,0.2699331985810056
0.4700921371229024,0.8159049647107562,0.6354031728909582,0.9029926322668622,1,0.4654869724396994,0.852538740855967,0.3142853630866376
0.9543277631300153,0.9344600375315074,0.3602256142941007,0.39611002290089914,3,0.9431958496934507,0.2579395067869006,0.4966014816828624
0.4585623456166042,0.31117787366990823,0.693426886282033,0.9666707266791073,0,0.9317314247538246,0.4915142258318266,0.46551217580431875
0.6150324973946929,0.4593843242283774,0.7943051949343511,0.5301758324940264,3,0.2068718754222878,0.9755273290209018,0.4846250205214181
0.7624151671161423,0.2371744119973757,0.7903339146832205,0.763619617111504,1,0.3582190412430728,0.33324174055072764,0.38534439077525906
0.4909036819034352,0.9932351519425376,0.617159219333504,0.8262776021696767,1,0.14939938845377232,0.5950463449237612,0.24265046909355992
0.9774256661767686,0.9343008711318658,0.25476697546686244,0.8683623642465184,3,0.5099850793134971,0.09019570020024437,0.3912099254454158
0.9699578359536891,0.5859614172525036,0.49689035074410226,0.962024791558151,0,0.4605825506946666,0.6060150024794432,0.16476028423297562
0.40142583666029136,0.8578299649387792,0.936613286770686,0.5190436836201758,2,0.9007601624507324,0.08963177330461791,0.5097190279752342
0.5977988047139084,0.568862179544838,0.6675591278059408,0.9009545181860881,2,0.9300053777910726,0.959235435323822,0.4663121471013552
0.44070264785341573,0.6612271192024838,0.6306655546045707,0.3921808324053449,3,0.3835673910072921,0.7156626520723114,0.5902200515117741
0.4278723955019741,0.18021198890441498,0.4150828115057548,0.7935286344475149,1,0.49173794301898943,0.7881597881357064,0.5884734701008786
0.22950955788362626,0.7797433784471272,0.49475913593326315,0.8193844106597901,0,0.8962362491461331,0.7041043607716369,0.45659325006742424
0.6876514671839176,0.21494213527171135,0.9162768713225355,0.7744062688409243,0,0.8067078077450615,0.5897290360764658,0.3636934927526288
0.6021432185830893,0.8434608672272755,0.7331704380214685,0.4766203152946071,1,0.0036563113446492768,0.44991278108550536,0.26076775574978595
0.2411830009999915,0.8038252789033473,0.8299096214018664,0.9111302029106423,2,0.3200595641835825,0.8583733797610624,0.4090564034372337
0.4229171713892892,0.7378702279686787,0.5634763384541241,0.41820092435927647,0,0.4217742419361259,0.956835667543063,0.3538827171740899
0.9266127087733229,0.13254434247228591,0.7041977755649265,0.33754435406458155,3,0.22971628368323171,0.4990361729040813,0.552409123905129
0.39164951253357794,0.3728155203507958,0.398706886994566,0.8022254934283384,2,0.19957161589593875,0.931535049155262,0.5676187338121005
0.3159158976729785,0.33680131291975857,0.7643686642267891,0.6328330006629135,3,0.03778450659567967,0.5833329099885175,0.6253092054266886
0.5915622082220504,0.4241227667243672,0.5420810669626699,0.8943686139710731,2,0.6433697250697605,0.5383841868964332,0.5282553971545838
0.9885203632884807,0.1788784720874547,0.5540364118517964,0.5683779987407812,1,0.26251029048316565,0.4544827329553567,0.3772572252895514
0.39364421720920034,0.9432620407279565,0.7194578596615053,0.417795011955399,3,0.05234717843131309,0.20928776153011985,0.4903216291393441
0.737708437924703,0.5984220166411387,0.9490244971751414,0.8855095347289088,3,0.23097931052806364,0.0037196608180591895,0.38781051182759524
0.8092956922629742,0.3749718795922212,0.2512050772868968,0.6842367421480502,1,0.8019139528361265,0.24150622685606127,0.5293369215267005
0.39011003519391974,0.4572833653668551,0.859794589877606,0.4324370546732484,3,0.8514891816465466,0.5097231716035652,0.6956819516710261
0.7825730788894878,0.5024822864543521,0.43390648832975454,0.804268799010512,2,0.48306624519330266,0.37995995225975254,0.4605643019513671
0.4942265061754026,0.6405349000245556,0.5551355636051023,0.6577795469426504,0,0.41607067040868617,0.4484852280026338,0.35940962564329787
0.7058446644748637,0.564111484926848,0.21753066302000718,0.7230190875682239,0,0.9778536935017818,0.9806482195640496,0.41214282360875304
0.7068237686087158,0.9274527758929756,0.44083686226745045,0.6226288367446073,1,0.2005646595880699,0.3502723706693276,0.2767827533729012
0.6286197472598067,0.5472671346152472,0.6021049941041043,0.8800962886726045,2,0.21535928285460848,0.4521829393601079,0.4113460631114386
0.27223181604352664,0.9929422133409814,0.24494086187795122,0.8806939009781349,3,0.29186717703639975,0.13351555135281956,0.5971202529896572
0.8682419964713903,0.8662824619705861,0.5928765835065322,0.7965721752770702,3,0.1727573182810873,0.04795773243698764,0.34113535168789233
0.4566240519773887,0.28765946292160227,0.9416885030867419,0.3737809641775236,0,0.3793655982041866,0.7754095145924946,0.40382182375548026
0.3492148083198834,0.9375356931795247,0.2843145744862442,0.8871977033328482,3,0.9108342269897538,0.5706831750719786,0.6341365520254408
0.23262011324381116,0.2047297580969285,0.8115525824604035,0.7697090863730368,0,0.6153478406285743,0.760704806043895,0.5161802144344124
0.6727143545505935,0.8357047376420724,0.5277368427007941,0.7879169162030096,1,0.41194654861226365,0.14986279888655163,0.31841103127187
0.7420514894738259,0.4425609641289221,0.7241389716194704,0.5540879882827101,3,0.9344107945712148,0.5718287711826909,0.5908930893588983
0.21327026314228492,0.8901768884005625,0.40818927838818353,0.9154956893099047,2,0.04846423247582232,0.25364247434137555,0.49035775467514425
0.6096744466394248,0.8812510210967053,0.32759381003308663,0.8077601201644002,3,0.21027617790186137,0.22806181690001992,0.480133721041819
0.3811966201583504,0.825332860105859,0.32837009141698115,0.3788133265704361,0,0.565888605101759,0.011526014052985256,0.4910545720938091
0.71613823232756,0.8110273926763553,0.25639355651451573,0.5854446240843139,1,0.6155526231931792,0.1303407235690719,0.43006319267234316
0.33949314320399315,0.3742112251882367,0.3485173639209944,0.9204662533720991,0,0.03955750656261314,0.30926811149969535,0.4558805617828201
0.7527501904819729,0.17282735474612698,0.7313755079911746,0.3330376911881653,3,0.4030387579071322,0.11687876059093905,0.6521572941830923
0.5093882770404299,0.46268216088864533,0.9053524894748064,0.9729916337494346,0,0.6491539648308727,0.9858584404109375,0.2777755090741537
0.9493839909893877,0.2561720634878578,0.8513005484729295,0.7754137978236939,0,0.6980705464034016,0.30863264852395067,0.2747367275613692
0.3100167553167946,0.7254559800122156,0.7481074478995873,0.7419631843503636,1,0.6381399025162693,0.13032394670232816,0.476112024522216
0.47285308084020683,0.411489753884007,0.28834549072888216,0.48939147954159395,2,0.32056322436092455,0.19908231282795774,0.6678062876825274
0.29077881699247127,0.9780491807739234,0.4313499570367599,0.4741542521174239,3,0.09352012359790951,0.5877032283414765,0.5510504351087944
0.9397548946228502,0.6768748696107988,0.4478455002579752,0.9594407536420169,1,0.4271124464193341,0.06404352386478851,0.2681806144236576
0.9018714827047849,0.8402325072709248,0.399965557118097,0.5087907179638859,2,0.12875443736805547,0.8624341301411569,0.2817648473127674
0.4063533021721245,0.21927220546766357,0.6120045277677786,0.8428537077032996,0,0.9476236585206671,0.9614996792371473,0.5153962398214754
0.7279872368273432,0.8758130340453603,0.6284430519037381,0.5751852587449553,2,0.47517086602262826,0.24674742066738087,0.3707618613206326
0.8537777601609726,0.9304814714620548,0.4855087801368882,0.39747784954929277,0,0.31725917435686757,0.45009526859085935,0.18196405586161715
0.64416064927957,0.5383557269370424,0.48303132698914886,0.30750070838675125,0,0.7663040711189001,0.02213445102949707,0.4838868678036543
0.6237204626848052,0.6456276439758797,0.8628444783248652,0.6809801359106755,1,0.49794859258226387,0.6407102247272215,0.3107339898890337
0.39348183272036136,0.7883288208126958,0.8314342786557485,0.9830451729842529,0,0.31003402401245006,0.41392605805258886,0.231886864416794
0.2744822142447194,0.25735476453437134,0.44623666534459655,0.5583953356664431,1,0.8119677423908017,0.2700584661015557,0.7342249393697838
0.9177726063626614,0.5523094688170982,0.9310307550986074,0.5500346337951314,2,0.867152151001122,0.20683711061660848,0.3935337489221855
0.9203344457306644,0.45879672499508184,0.962252013602005,0.5408641324946094,2,0.673008166288677,0.6540230776587604,0.353358898040972
0.7064811658186143,0.23173659294602422,0.4613940336240327,0.6643806861134008,0,0.046964422407667294,0.41621703103231444,0.3693516655729794
0.4712238328389606,0.4307809800623783,0.4835399590344439,0.6084654183970055,1,0.5663228801665321,0.17965928902991202,0.5667901532956054
0.47936765969012873,0.16135507844694422,0.604507322737567,0.9159402387089102,0,0.7632949119972816,0.689109081486824,0.48956470249466355
0.7807645430961916,0.1232307162545383,0.9528966500269389,0.6538645542064432,1,0.13650301208358218,0.5650722830366937,0.34298680167366896
0.9176882079620616,0.2216496602393405,0.9010555465138492,0.6554304867319981,1,0.22867075138460335,0.8586720549294962,0.26731160446329644
0.9096691394120939,0.9668036004302565,0.28205437006687184,0.3968601163043896,1,0.8824951050681364,0.1174758988764929,0.37568650246449
0.8239004366860991,0.5945765823055152,0.5141845946171331,0.9879176786372701,2,0.020121721853074037,0.7856666019444561,0.2767257646197539
0.7136253169234303,0.9692399450378979,0.6426969517998176,0.47498102360818073,1,0.752727137825976,0.673516786817259,0.2964945697629047
0.26731197199603907,0.4892480904971188,0.6025059780412321,0.35135484722172183,2,0.4737732925144229,0.11501093682809782,0.7000274288358256
0.329302971275691,0.3806345197767337,0.35509045434951414,0.764202374282646,1,0.44677215883960686,0.6948207298717207,0.5835896673193605
0.9188433508216634,0.5555276765562197,0.8870534169345239,0.7167564591098108,2,0.0070965324948871755,0.4415472888798304,0.23456400280026046
0.685143247727672,0.4955605197696191,0.7415526263974699,0.590601957794922,3,0.8193982309664928,0.9449847855558431,0.5429434362939392
0.20735764129330372,0.19509821583556952,0.870326699881443,0.5955345637164746,2,0.35982490063656647,0.1416113506178993,0.6949139524481983
0.2811772342928257,0.6767436832211856,0.8870114234795778,0.8495447447325017,2,0.5407656313005429,0.642833390815738,0.4761057198748377
0.7308014152864446,0.29443436425863967,0.7986846829325918,0.4369988480697543,0,0.6773006863356594,0.38198004546294595,0.3960646429360289
0.20404926707697496,0.6576291594080467,0.5513684809997739,0.8741773232614227,1,0.7026295764379158,0.9568146705908778,0.5075046345361451
0.32864644113399893,0.6851809831583381,0.6884374040123397,0.7541229797265127,3,0.9559800588260723,0.32997489529027646,0.6704724488725895
0.6389870314932689,0.2368223678157833,0.3282923248957945,0.593278841645667,0,0.5313399532366091,0.9621859094918002,0.4630289252746701
0.7535161581541547,0.15521466439960135,0.7389163339799263,0.620620031608708,1,0.3997195509744276,0.9014858511007491,0.40927457452231925
0.7215690076020804,0.8026854274615959,0.3434026045914246,0.47965304503026707,3,0.9537036264917079,0.27038323531065633,0.6123144700167148
0.37941544756844786,0.5138203813923882,0.7551596724081255,0.8264800328878823,3,0.6421102350255211,0.8035417768264277,0.5963015110766924
0.7697433770780286,0.15234741595492823,0.383678528603175,0.6590123196136874,3,0.2981503562765556,0.995604201803506,0.6009545211911473
